20027	Chapter 11 '"Deep Oblivion, Part 1" - Girls Frontline 2	daesz	https://www.youtube.com/watch?v=-y-979iPfKo	136
19709	Girls' Frontline 2 EXILIUM - Chapter 11 [Event] Deep Oblivion - Part 1	Demonikar	https://www.youtube.com/watch?v=u14ys86kQ54	8
23669	Chapter 12 '"Deep Oblivion, Part 2" - Girls Frontline 2	daesz	https://www.youtube.com/watch?v=0ZFM_oZwSOI	99
8726	Beyond What We’re Fighting For | Girls' Frontline 2 Exilium: First Anniversary Event Contents	Nowaruwa Ch. ノワル	https://www.youtube.com/watch?v=Eio2E7PF6nE	145
12187	Girls' Frontline 2: Exilium | Deep Oblivion - Part 1: Investigation in Odesa	mj-r2	https://www.youtube.com/watch?v=g08unASiB2k	10
13535	Girls' Frontline 2: Exilium | Deep Oblivion - Part 2: Hidden Intentions	mj-r2	https://www.youtube.com/watch?v=Fh1El-ESEjg	10
14314	Girls' Frontline 2: Exilium | Deep Oblivion - Part 3: Soldiers from Different Wars	mj-r2	https://www.youtube.com/watch?v=zJM5TyBAe_w	8
14109	[GirIs Frontline 2] Main Story Chapter 11: Deep Oblivion Part 1 | JP Dub | EN Sub	Aldi Nova	https://www.youtube.com/watch?v=snfoMlmC90Q	0
15660	【Girls' Frontline 2】Chapter 11 Deep Oblivion | Part 1 - Story Collection	Bjorkit	https://www.youtube.com/watch?v=2Um4ZoT-0eU	101
1576	GFL2: Exilium | Thriller Wonderland Pt.11 - Final Guest	XtraNinja	https://www.youtube.com/watch?v=pNOztnnY1LM	41
2187	GFL2: Exilium | Mimisbrunnr's Loop Pt.11 - Opportunity Displacement	XtraNinja	https://www.youtube.com/watch?v=2nnD26tt5Qo	65
7512	【Girls' Frontline】Chapter 11 : Story Collection	Shoul	https://www.youtube.com/watch?v=MN7SLkE76JQ	9173
14009	Deep Oblivion Part 1 - Leva story | Girl's Frontline 2 Exilium [GFL2]	eLLiXeon	https://www.youtube.com/watch?v=6OWAvvl-FgA	562
13942	Deep Oblivion - Part 1 | Full Story | Girls' Frontline 2: Exilium	Villenthessis	https://www.youtube.com/watch?v=BJL_kKDhNrE	2711
23433	Readthrough of Deep Oblivion (Part 1) | Girls' Frontline 2	HeroMystic	https://www.youtube.com/watch?v=c_tohoVNycs	1380
13379	Girls' Frontline 2: Deep Oblivion Part 1 Story JP Dub Eng Sub	THOA	https://www.youtube.com/watch?v=19iVN5yGi_8	45
19259	Girls Frontline 2 | Ch 11 - Deep Oblivion (Part 1)	JasonDoesWhatever	https://www.youtube.com/watch?v=Qm7JtqD8LgU	267
