2487	Genshin Impact - Prologue, Act III: Song of the Dragon and Freedom	Harmonea	https://www.youtube.com/watch?v=inAeCuzEz80	518
2357	Song of the Dragon and Freedom | Genshin Impact | Prologue: Act III Cutscenes (EN/Lumine)	TrailblazingTraveler	https://www.youtube.com/watch?v=x-WKO875bhU	153
3768	Genshin Impact #03 – Prologue Act III: Song of the Dragon and Freedom | Full Gameplay No Commentary	Mepplerior	https://www.youtube.com/watch?v=ECD5GYdkYZY	15
3747	Archon Quest Prologue: Act 3 - Song of the Dragon and Freedom (English VO, Lumine)	Genshin Archive	https://www.youtube.com/watch?v=8-aswHoqZy0	262
4658	Genshin Impact Mondstadt Archon Quest (Act III: Song of the Dragon and Freedom)	Eph-	https://www.youtube.com/watch?v=P8HCmmjH3m0	22204
3435	Prologue: Act III: Song of the Dragon and Freedom | Genshin Impact (No Commentary)	Desertwind	https://www.youtube.com/watch?v=tq3JcvgXhWs	5
3097	Song of the Dragon and Freedom Full Story Act 3 Mondstadt Archon Quest || Genshin Impact	Brad203	https://www.youtube.com/watch?v=eSh0KU6pwFM	455
1388	Song of the Dragon and Freedom | Full Quest Guide | Genshin Impact	Rob	https://www.youtube.com/watch?v=8aUCCB7vCoo	2755
5946	Genshin Impact #7: Song of the Dragon and Freedom [No Commentary Gameplay]	Maîtrise	https://www.youtube.com/watch?v=WmQ3vyQ1IyM	5789
2698	Song of the Dragon and Freedom | Mondstadt Archon Quest: Act 3 | Patch 1.0 | Genshin Impact	𝐑𝐨𝐛𝐢𝐧	https://www.youtube.com/watch?v=OkBZQHr2HaY	17
3256	Genshin Impact 1.0 Archon Quest - Prologue Act 3: Song of the Dragon and Freedom (Female Traveler)	QuestWatcher	https://www.youtube.com/watch?v=38NM0WwnrQA	12
