9922	Wuthering Waves - Chapter 2 Act 2: Veils Off in Sun or Shadow | Full Story JP Dub EN Sub 4K 60FPS	Gudaoko	https://www.youtube.com/watch?v=zSbu9dsCoI0	905
11037	Wuthering Waves [Main Story] [Ver 2.0] - Veils Off in Sun or Shadow Walkthrough [JP Dub]]	Fresh and Crispy Games	https://www.youtube.com/watch?v=1D5fQ-NLzpQ	4
9704	Wuthering Waves – Chapter 2 Act II: Veils Off in Sun or Shadow	Sanolym	https://www.youtube.com/watch?v=ef0jlP0IFgA	7
935	Veils Off in Sun or Shadow | Wuthering Waves 2.0 : Ch 2 Act 2 pt 1	FinalBossZone	https://www.youtube.com/watch?v=-DUKvFlNbaA	28
2112	Veils Off in Sun or Shadow | Wuthering Waves 2.0 : Ch 2 Act 2 pt 6	FinalBossZone	https://www.youtube.com/watch?v=9UUrQiXajLk	21
1814	Veils Off in Sun or Shadow | Wuthering Waves 2.0 : Ch 2 Act 2 pt 4	FinalBossZone	https://www.youtube.com/watch?v=zrvGAmuR1ts	14
7736	Wuthering Waves Ch.2 Act 2: VEILS OFF IN SUN OR SHADOW - FULL QUEST GAMEPLAY! (4K PS5 No Commentery)	Sakibrex AdvGaming	https://www.youtube.com/watch?v=O-Ld9l24BxY	312
4596	Veils Off in Sun or Shadow Wuthering Waves	WoW Quests	https://www.youtube.com/watch?v=tvmIQ-489gY	18540
2982	Wuthering Waves | Chapter 2 |Act II | Veils Off in Sun or Shadow (Full Cutscenes + Gameplay)	KittenGaming 	https://www.youtube.com/watch?v=SZFFiijbHEg	18
3260	Veils Of in Sun of Shadow FULL QUEST Wuthering Waves	ZaFrostPet	https://www.youtube.com/watch?v=mDRfF1z7dCs	3447
10024	Wuthering Waves Chapter 2 Act 2: Veils Off in Sun or Shadow ( Full Quest / All Cutscenes )	TheWayCafe Productions	https://www.youtube.com/watch?v=HGObqudODh0	1174
1566	Wuthering Waves - Veils Off in Sun or Shadow Quest Ending (4K PS5 Gameplay)	Malachi Plays Games	https://www.youtube.com/watch?v=u9dqfKJTT-8	128
12242	Main Quest - Veils Off in Sun or Shadow - Wuthering Waves #26	CHTS	https://www.youtube.com/watch?v=bfM1krQxKjk	25
3748	Wuthering Waves PC - Veil Off! Sun or Shadow Main Quest Walkthrough!	F2P	https://www.youtube.com/watch?v=6edzY70U2kM	165
4531	[Wuthering Waves Main Quest] Veils Off In Sun Or Shadow - Part 1: Head To The Atrium Of Reflections	Authrone	https://www.youtube.com/watch?v=gDBqBwi2kXE	469
8494	Wuthering Waves Main Quest: Chapter 2 Act 2 - Veils Off in Sun or Shadow Full Gameplay	RTXMonkey	https://www.youtube.com/watch?v=YEn3DiV4Pjk	106
9079	Wuthering Waves 2.0 Story - Chapter 2 Act 2: Veils Off in Sun or Shadow (Male Rover)	QuestWatcher	https://www.youtube.com/watch?v=RmKynGWVJ64	33
8740	Wuthering Waves 2.0 Story - Chapter 2 Act 2: Veils Off in Sun or Shadow (Female Rover)	QuestWatcher	https://www.youtube.com/watch?v=Ns1xztQRxNA	769
8612	FULL Chapter 2 Act 2 Rinascita | Wuthering Waves 2.0 "Veils Off in Sun or Shadow"	T.H Bunn	https://www.youtube.com/watch?v=4u9W6Kr9LSY	110
9355	Wuthering Waves: Main Quest 2.0 - Chapter 2 Rinascita - Act 2 - Veils Off in Sun or Shadow	HOANGDG	https://www.youtube.com/watch?v=QNPIW_xxpRE	144
1654	Wuthering Waves 2.0: Chapter 2 Act 2 - Veils Off in Sun or Shadow (PART 2)	The Jabrons	https://www.youtube.com/watch?v=YxRDQDCGu08	2
24563	Wuthering Waves 2.0 Rinascita - New Story Quest Full Walkthrough	Rubhen925	https://www.youtube.com/watch?v=lwSwCsaLKvQ	175764
105805	Full Chapter 2: Rinascita Main Story Quest - Wuthering Waves	Fayato	https://www.youtube.com/watch?v=FH3Rw2NRzWk	19424
7246	WuWa Main Quest Rinascita 2 Act 2 Full Walkthrough | Wuthering Waves 2.0	Akabirama	https://www.youtube.com/watch?v=XnOWt8bTk3Q	13601
8716	Rinascita Act 2 - Veils Off in Sun or Shadow | Wuthering Waves 2.0 Main Story Quest	GutsnCapture Gaming	https://www.youtube.com/watch?v=AMFoEkdFjI0	86
