3253	Wuthering Waves Main Quest: Huanglong 1 Act 4 - Clashing Blade	Drexyz	https://www.youtube.com/watch?v=hd0vAQq6xnY	30
3885	[Mobile - Wuthering Waves] Main Story Chp 1 Act 4: Clashing Blades	Jin Yuan	https://www.youtube.com/watch?v=qae_Td3p3u4	3
3249	Wuthering Waves | Huanglong I: Act IV – Clashing Blades | Full Main Quest Gameplay	Dagger gamer25	https://www.youtube.com/watch?v=jMyxrAm5NUw	10
2626	Clashing Blades  | Wuthering Waves (Story Quest - Full Quest)	SneakyDaisies	https://www.youtube.com/watch?v=ERi6VxrsPvs	10
1560	Clashing Blades - Wuthering Waves - Part 1 - Main Quest	Jig5aw 2	https://www.youtube.com/watch?v=qHBHJVzzxpQ	24
4193	Wuthering Waves Chapter 1 Act 4: Clashing Blades | Full Walkthrough (No Commentary)	Gatenia	https://www.youtube.com/watch?v=i8ZtX6EjlG8	34
3107	Wuthering Waves | Chapter 1 Act 4: Clashing Blades | Story Playthrough (No Commentary)	FantasyCore 	https://www.youtube.com/watch?v=5_zoNDR8BIQ	29
1791	Wuthering Waves: Chapter 1 Main Quest Act 4  Clashing Blades - Walkthrough No Commentary [4K]	Prunalaul	https://www.youtube.com/watch?v=qZB_6lQMTpw	99
2746	PS5 4K MAX SETTINGS: Wuthering Waves - Clashing Blades Quest (Chapter 1 Act 4) - No Commentary	Sakibrex AdvGaming	https://www.youtube.com/watch?v=Q9HVwybccW8	34
2693	Wuthering Waves Main Quest: Chapter 1 Act 4 Clashing Blades - Full Gameplay (No Commentary)	RTXMonkey	https://www.youtube.com/watch?v=Cq5dRhboXLs	323
3389	Wuthering Waves - Main Quest Huanglong Chapter 1·Act 4: Clashing Blades - no commentary	Flaeri	https://www.youtube.com/watch?v=AfkBr666QeA	6
3604	Wuthering Waves Complete Main Quest Clashing Blades	Waifu Delta	https://www.youtube.com/watch?v=XtGg3zDrR2g	23
3744	Clashing Blades Quest Guide – Wuthering Waves Full Walkthrough	Nomad Guides	https://www.youtube.com/watch?v=3nRYvsvG_hM	174
2075	Complete Main Quest Clashing Blades Wuthering Waves	ZaFrostPet	https://www.youtube.com/watch?v=lj-nw_W2FAM	1885
52	Move The Vases to The Correct Position - Quest Clashing Blades | Wuthering Waves Guide	TheSams x Gaming	https://www.youtube.com/watch?v=troT2jH6kl0	13445
3524	Wuthering Waves 1.0 Story - Chapter 1 Act 4: Clashing Blades (Female Rover)	Răzvan Ciprian	https://www.youtube.com/watch?v=gEOzkVmWzoE	12
3533	Wuthering Waves 1.0 Story - Chapter 1 Act 4: Clashing Blades (Male Rover)	QuestWatcher	https://www.youtube.com/watch?v=R3DnB-ZM2Ug	49
3497	1.0 Story Quest | Huanglong I Act IV | Jinzhou Rising: Clashing Blades | Wuthering Waves | D & K	D & K	https://www.youtube.com/watch?v=iOblvcOqCrM	57
3524	Wuthering Waves 1.0 Story - Chapter 1 Act 4: Clashing Blades (Female Rover)	QuestWatcher	https://www.youtube.com/watch?v=rfzK0Vfdx88	524
3333	Wuthering Waves V.1.0 - 4 Main Quest Chapter 1 Act 4 [Eng Sub] [Ultrawide] [4K]	Adamantine	https://www.youtube.com/watch?v=8K0sQMRmgpI	20
3520	Main Quest: "Clashing Blades" (Japanese dub/English sub) - Wuthering Waves	Aruki	https://www.youtube.com/watch?v=frOyjVzy16U	7
3029	Act 4: Clashing Blades | Wuthering Waves 1.0	Reonoki	https://www.youtube.com/watch?v=1gaStXaeAbo	12
3161	WuWa Main Quest Huanglong 1 Act 4 Full Walkthrough | Wuthering Waves 1.0	Akabirama	https://www.youtube.com/watch?v=B2kZL_9JFpU	12808
39761	Wuthering Waves 1.0 Chapter 1 - Act 4-5  (side quests)	Leonid Luka	https://www.youtube.com/watch?v=w39eyVkgt4w	3
