1441	[Part 1] STORY CHAPTER 26 - The Birth of Tragedy Honkai Impact 3rd Story Gameplay	XoXo PD	https://www.youtube.com/watch?v=MutB3t1sP-g	105
15119	Honkai Impact 3rd - Part 1 Chapter 26: The Birth of Tragedy	The Honkaipedia	https://www.youtube.com/watch?v=wlxf60Mli0g	156
18330	Honkai Impact 3rd - 91 - The Birth of Tragedy (Part 1)	7TC7	https://www.youtube.com/watch?v=HlJfwwG-nGU	62
7631	Honkai Impact 3rd Chapter 26 The Birth of Tragedy Full CG, JP dub, side stories	Maddoctor	https://www.youtube.com/watch?v=DrcC8SguO8M	810
4048	Chapter 26 | Birth Of Tragedy Part 1 | Honkai Impact Story Mode Gameplay	HowJuDuDat Gaming	https://www.youtube.com/watch?v=z96X5HYZYOc	1109
17491	[Story Chapter 25-EX & 26 | The Birth of Tragedy] | Honkai Impact 3rd (崩坏3)	Chaotik	https://www.youtube.com/watch?v=SBx_fNmHm74	3475
2843	Chapter XXVI | The Birth of Tragedy | Part #1| Honkai Impact 3rd	Cordis Die 98	https://www.youtube.com/watch?v=z0DE19FIQ-w	568
5020	This's The Birth of Tragedy | Chapter XXVI: The Birth of Tragedy【Honkai Impact 3rd】Pt. 1	XRicWarX	https://www.youtube.com/watch?v=eCCcF5KPYgY	23
649	The Birth of Tragedy: Chapter XXVI The Maid's Relics Part 1 | Honkai Impact 3rd	Jon Hue	https://www.youtube.com/watch?v=IdvHgyDQaq0	48
893	The Birth of Tragedy : Chapter XXVI Story 1 | Honkai Impact	Jon Hue	https://www.youtube.com/watch?v=XkcyZ6KVl4Y	42
908	The Birth of Tragedy : Chapter XXVI Eyes of the Storm Part 1 | Honkai Impact 3rd	Jon Hue	https://www.youtube.com/watch?v=6nxX1mi5yWw	14
146	CH26 CG - Honkai Impact 3 5.2	Raging Samurai	https://www.youtube.com/watch?v=gbehPB0qKTc	75
1199	story chapter 26 #3 gameplay honkai impact 3 v 5.2	DST Gaming	https://www.youtube.com/watch?v=fMeqwzkshKU	46
528	Honkai Impact 3rd - v5.2 open world chapter 26 | side mission 1/11/64	Zilerz	https://www.youtube.com/watch?v=1zW3aMkm9YI	23
1257	story chapter 26 #2 gameplay honkai impact 3 CN new version 5.2	DST Gaming	https://www.youtube.com/watch?v=VeLFkDkP5vo	62
680	Honkai Impact - Chapter 26 (XXVI) - Side Mission - Susannah's Task: Secret Prison 1	Aira Delasse	https://www.youtube.com/watch?v=0IWleofmXSA	2162
10219	5.2 Pulls + Jumping into Chapter 26 | Honkai Impact 3rd	NymNym	https://www.youtube.com/watch?v=05SRRrgVuc0	86
809	Kolosten Chapter 26 The Birth Of Tragedy Part 1 In Honkai Impact 3rd	The Nameless Kaslana	https://www.youtube.com/watch?v=C3OciA_Vde4	4266
1570	story chapter 26:beginning of tragedy part 1 Honkai impact 3	Mr crimson prince	https://www.youtube.com/watch?v=7Kw4oBdclBg	14
2781	THE BIRTH OF TRAGEDY // CHAPTER 26 // Honkai Impact 3rd Gameplay Playthrough // Part 96	Records of Rei	https://www.youtube.com/watch?v=isApdJqkvGE	778
5503	Chapter 26 PART 1 | The Birth of Tragedy | HI3rd	all beez	https://www.youtube.com/watch?v=hzW5U2J0txs	34
15326	The Birth of Tragedy - Chapter 26. Honkai Impact 3rd Main Story	Captain Ainsophia	https://www.youtube.com/watch?v=SZB_szreMlA	190
1542	[Part 2] STORY CHAPTER 26 - The Birth of Tragedy Honkai Impact 3rd Story Gameplay	XoXo PD	https://www.youtube.com/watch?v=fCjBZHBFSJU	96
4795	[Part 4] STORY CHAPTER 26 - The Birth of Tragedy Honkai Impact 3rd Story Gameplay	XoXo PD	https://www.youtube.com/watch?v=N8FnkIetExY	80
7004	Chapter 26 | Birth Of Tragedy Part 3 | Honkai Impact Story Mode Gameplay	HowJuDuDat Gaming	https://www.youtube.com/watch?v=PEkvCgHxFOk	735
5952	Honkai Impact 3rd Story Chapter 26 [The Birth of Tragedy] Act 1	More Anosn	https://www.youtube.com/watch?v=6F0F171pdWw	25
